Key,Value
0,0.5375
1,0.5249999999999999
2,0.5416666666666666
3,0.559375
4,0.5599999999999999
5,0.55625
6,0.5499999999999999
7,0.5515625
8,0.5499999999999999
9,0.5499999999999999
10,0.5488636363636362
11,0.5437499999999998
12,0.5451923076923075
13,0.5428571428571428
14,0.5391666666666666
15,0.5374999999999999
16,0.5360294117647058
17,0.5354166666666665
18,0.5348684210526314
19,0.5362499999999999
20,0.5345238095238094
21,0.5335227272727271
22,0.5336956521739129
23,0.5328124999999998
24,0.5344999999999999
25,0.5346153846153844
26,0.535185185185185
27,0.5361607142857141
28,0.5357758620689654
29,0.5349999999999999
30,0.5326612903225805
31,0.5335937499999999
32,0.5333333333333332
33,0.5352941176470587
34,0.537142857142857
35,0.5381944444444443
36,0.5388513513513512
37,0.538486842105263
38,0.5403846153846152
39,0.5403125
40,0.5402439024390243
41,0.5401785714285714
42,0.5401162790697674
43,0.5417613636363637
44,0.5411111111111111
45,0.5407608695652174
46,0.5396276595744681
47,0.5398437500000001
48,0.5392857142857143
49,0.53925
50,0.5394607843137256
51,0.539423076923077
52,0.5393867924528303
53,0.538888888888889
54,0.5386363636363637
55,0.5383928571428572
56,0.5385964912280702
57,0.5377155172413793
58,0.5383474576271187
59,0.5383333333333334
60,0.5381147540983607
61,0.5381048387096775
62,0.5380952380952382
63,0.5380859375000001
64,0.5376923076923078
65,0.537878787878788
66,0.5382462686567165
67,0.5373161764705884
68,0.5367753623188407
69,0.5367857142857144
70,0.5364436619718311
71,0.5364583333333335
72,0.5371575342465755
73,0.5371621621621624
74,0.5376666666666668
75,0.5379934210526318
76,0.5378246753246755
77,0.537820512820513
78,0.537974683544304
79,0.5379687500000002
80,0.5379629629629632
81,0.5376524390243905
82,0.5375000000000002
83,0.5372023809523812
84,0.5373529411764708
85,0.5375000000000002
86,0.5372126436781611
87,0.5376420454545457
88,0.5370786516853935
89,0.5370833333333336
90,0.5370879120879123
91,0.5373641304347828
92,0.5369623655913981
93,0.5368351063829789
94,0.5364473684210529
95,0.5368489583333336
96,0.5369845360824744
97,0.5364795918367349
98,0.5364898989898992
99,0.5363750000000002
100,0.5363861386138615
101,0.5361519607843139
102,0.5358009708737866
103,0.535817307692308
104,0.5359523809523812
105,0.5360849056603775
106,0.535747663551402
107,0.535763888888889
108,0.5360091743119267
109,0.5361363636363637
110,0.5368243243243245
111,0.5375000000000001
112,0.5379424778761063
113,0.5377192982456142
114,0.537608695652174
115,0.5379310344827587
116,0.5379273504273505
117,0.5383474576271188
118,0.5387605042016808
119,0.5384375000000001
120,0.5384297520661158
121,0.5383196721311476
122,0.5385162601626017
123,0.5387096774193549
124,0.5387000000000001
125,0.538888888888889
126,0.5390748031496063
127,0.5392578125
128,0.5387596899224806
129,0.5392307692307692
130,0.5392175572519083
131,0.5389204545454545
132,0.5388157894736841
133,0.5386194029850746
134,0.5385185185185185
