Key,Value
0,0.5
1,0.48125
2,0.5041666666666668
3,0.48125000000000007
4,0.49000000000000005
5,0.4833333333333334
6,0.48571428571428577
7,0.48906250000000007
8,0.4847222222222223
9,0.48375
10,0.47840909090909095
11,0.4791666666666667
12,0.4807692307692308
13,0.48214285714285715
14,0.4825
15,0.48203124999999997
16,0.48235294117647054
17,0.4868055555555555
18,0.4907894736842105
19,0.4931249999999999
20,0.49166666666666664
21,0.4914772727272727
22,0.49510869565217386
23,0.4953125
24,0.495
25,0.4947115384615385
26,0.49537037037037035
27,0.4959821428571428
28,0.49698275862068964
29,0.49624999999999997
30,0.4983870967741935
31,0.49765624999999997
32,0.49696969696969695
33,0.5003676470588235
34,0.5
35,0.5003472222222222
36,0.5016891891891891
37,0.500328947368421
38,0.5006410256410256
39,0.5003124999999999
40,0.5024390243902439
41,0.5029761904761904
42,0.5029069767441859
43,0.5034090909090908
44,0.5041666666666665
45,0.504891304347826
46,0.5039893617021276
47,0.5041666666666665
48,0.5051020408163265
49,0.5052499999999999
50,0.5044117647058822
51,0.5052884615384614
52,0.5058962264150942
53,0.5060185185185184
54,0.5063636363636362
55,0.505580357142857
56,0.5059210526315788
57,0.5058189655172413
58,0.50614406779661
59,0.5070833333333332
60,0.5077868852459015
61,0.5074596774193547
62,0.507142857142857
63,0.5074218749999999
64,0.5075
65,0.5077651515151514
66,0.5070895522388059
67,0.5075367647058823
68,0.5067028985507246
69,0.5073214285714285
70,0.5066901408450704
71,0.50625
72,0.5058219178082192
73,0.5059121621621622
74,0.5063333333333333
75,0.5054276315789474
76,0.5053571428571428
77,0.5041666666666667
78,0.5042721518987342
79,0.50421875
80,0.5038580246913581
81,0.5041158536585366
82,0.5039156626506024
83,0.5041666666666667
84,0.5039705882352941
85,0.5037790697674418
86,0.5030172413793103
87,0.5034090909090909
88,0.5030898876404494
89,0.5034722222222222
90,0.5032967032967033
91,0.5040760869565217
92,0.5041666666666667
93,0.504122340425532
94,0.5038157894736842
