Key,Value
0,0.45744680851063835
1,0.46170212765957447
2,0.4673758865248227
3,0.4654255319148936
4,0.46425531914893614
5,0.4673758865248227
6,0.4638297872340425
7,0.46462765957446805
8,0.46501182033096927
9,0.46531914893617027
10,0.4663442940038685
11,0.4661347517730497
12,0.4659574468085107
13,0.4659574468085107
14,0.4649645390070923
15,0.46462765957446817
16,0.46470588235294125
17,0.46418439716312065
18,0.46483762597984335
19,0.46489361702127674
20,0.4650455927051673
21,0.4650870406189556
22,0.4658649398704904
23,0.4656028368794327
24,0.46544680851063835
25,0.46563011456628484
26,0.46548463356974
27,0.4657294832826748
28,0.4650036683785767
29,0.46489361702127663
30,0.46582017844886753
31,0.465625
32,0.4655705996131528
33,0.4653942428035044
34,0.46528875379939216
35,0.4654255319148936
36,0.4653248993674525
37,0.4653415453527435
38,0.4655755591925805
39,0.46542553191489355
40,0.465179034769071
41,0.464741641337386
42,0.46452251360712515
43,0.4646034816247582
44,0.46486997635933797
45,0.4651711378353376
46,0.4651878678134902
47,0.46569148936170207
48,0.4661311333043855
49,0.46612765957446795
50,0.46633291614518135
51,0.46661211129296226
52,0.4665194700923323
53,0.46662726556343564
54,0.466769825918762
55,0.4666793313069908
56,0.46662933930571104
57,0.4667278063096111
58,0.4669311215290299
59,0.4668085106382978
60,0.4663411231252179
61,0.4662319835277967
62,0.46616008105369794
63,0.46628989361702117
64,0.4662193126022912
65,0.46615087040618947
66,0.46602095903461405
67,0.46592615769712126
68,0.46620413197656474
69,0.4664437689969604
70,0.46664668864249315
71,0.4668735224586288
72,0.4664820751967356
73,0.46647498562392176
74,0.4664964539007092
75,0.466545352743561
76,0.46639955788891957
77,0.46655755591925807
78,0.4664691624023701
79,0.46632978723404256
80,0.4662726556343578
81,0.4661131292163986
82,0.4663163291463728
83,0.4663627152988856
84,0.4665331664580727
85,0.4668728352300842
86,0.4667889459525557
87,0.4668278529980659
88,0.4669854171647145
89,0.4670921985815604
90,0.46696282440963305
91,0.46713691026827026
92,0.46726149622512025
93,0.46736079674060677
94,0.467323628219485
95,0.46733156028368805
96,0.4673393288001756
97,0.46745549283543214
98,0.4673758865248228
99,0.4672553191489363
100,0.46738993048241007
101,0.4673133083020444
102,0.4674447428217312
103,0.46718494271685773
104,0.4673353596757854
105,0.4675030108390206
106,0.46762775899781284
107,0.4676516942474391
108,0.4674604723794653
109,0.4674081237911027
110,0.46737588652482287
111,0.4671542553191491
112,0.467087177556016
113,0.4670399402762227
114,0.46708603145235916
115,0.4671496698459283
116,0.4671758501545738
117,0.46702127659574494
118,0.46713749329519066
119,0.46698581560283714
120,0.4671179883945844
121,0.4670910359260554
122,0.4671510119356515
123,0.46727865477007574
124,0.4673702127659577
125,0.4674940898345157
126,0.46736471770815907
127,0.46743683510638323
128,0.4675078344054101
129,0.4674795417348611
130,0.4674841643657628
131,0.4675531914893619
132,0.4677331626939692
133,0.4678628135916166
134,0.4676753349093776
135,0.4676470588235296
136,0.46775896878397283
137,0.4677150786308975
138,0.46765651308740264
139,0.46765957446808526
140,0.4677078617775767
141,0.4677105184297274
142,0.4675197143282251
143,0.4674793144208039
144,0.46741012472487176
145,0.4674730399300497
146,0.4675929946446666
147,0.4677113283496264
148,0.4678280736827076
149,0.46781560283687973
150,0.46791602085388223
151,0.4679871220604706
152,0.4678486997635936
153,0.4679193147278256
154,0.4679890185312288
155,0.46803055100927465
156,0.4680308984957313
157,0.4679504443845949
158,0.4678977652883717
159,0.4678324468085108
160,0.4678075855689179
161,0.4678486997635936
162,0.46779793760605687
163,0.4678386092371564
164,0.4679303675048358
165,0.46781594462958237
166,0.4678430373295963
167,0.4678318135764946
168,0.4679340299634901
169,0.4679974968710891
170,0.46793579693915666
171,0.46796140524492846
172,0.4679129258393804
173,0.46796282709709
174,0.46781762917933156
175,0.46777079303675073
176,0.4677725688183678
177,0.46773846521635215
178,0.46771662902650685
179,0.4678250591016551
180,0.46789702597860616
181,0.467851297638532
182,0.46781769561678904
183,0.46778445883441294
184,0.4678550891316852
185,0.4678105696636929
186,0.4679030606439872
187,0.4678700769578999
188,0.4678036699313299
189,0.46783874580067225
190,0.46781775648880514
191,0.46784131205673796
192,0.46790872009701284
193,0.46787672735249
194,0.46796508456082964
195,0.4680308293530182
196,0.4679231018468521
197,0.4679346658070066
198,0.46790334651983356
199,0.4678723404255323
200,0.46778871599449595
201,0.4677796503054565
202,0.4677287496069598
203,0.46772006675010475
204,0.4677633627400108
205,0.46773393926874657
206,0.4677048000822288
207,0.46776800327332285
208,0.46773897994502744
209,0.46771023302938247
210,0.4677220933750131
211,0.4676334805299081
212,0.46761562281490404
213,0.46756810499105234
214,0.4676199901039094
215,0.46759259259259306
216,0.4676536915383866
217,0.4675385516299048
218,0.4675313319731862
219,0.46749516441005856
220,0.4675074612496395
221,0.4675292313590191
222,0.46745539547753123
223,0.4674582066869305
224,0.467442080378251
225,0.46741668235737194
226,0.46746649170494
227,0.4675251959686455
228,0.4674904766329095
229,0.46746530989824286
230,0.4674956249424339
231,0.4674247982391787
232,0.4675006848689622
233,0.46750318239679983
234,0.467569035762789
235,0.4676523620627484
236,0.4676721429212681
237,0.4676917575540859
238,0.4676577939998224
239,0.46760638297872387
240,0.4675730555310325
241,0.4675927554070692
242,0.4676298047456444
243,0.4675619114056509
244,0.46757273122014803
245,0.4675229199100505
246,0.4674562839176505
247,0.46741592312971897
248,0.46743570024780007
249,0.46739574468085143
250,0.46744935153005035
251,0.4674518743667683
252,0.46748801614666585
253,0.4675071201206235
254,0.46747601168126857
255,0.4675781250000003
256,0.46758837652123547
257,0.46755731486063035
258,0.46753470796024016
259,0.46752045826513944
260,0.46756338142985276
261,0.46760597693682016
262,0.467543079038913
263,0.467553191489362
264,0.46752308309915724
265,0.46750919852823575
266,0.46751932424894443
267,0.46747380120673254
268,0.46749189274697484
269,0.4675256107171003
270,0.4675669309884591
271,0.4675923028785985
272,0.46759410801964013
273,0.46754154371796885
274,0.4675203094777565
275,0.4675994449583722
276,0.4676242414932026
277,0.4675570182152154
278,0.46759704110424793
279,0.4676443768996963
280,0.4676762323010527
281,0.46762486796438835
282,0.46766408540711246
283,0.4676356008390772
284,0.46762971257932084
285,0.46766106234191357
286,0.4675661650233525
287,0.4675384160756502
288,0.4675623941691822
289,0.4675421863536318
290,0.4674416904291878
291,0.4674511804138737
292,0.46746786725727996
293,0.46752062527138527
294,0.4675009015506673
295,0.4675531914893618
296,0.4675119994268932
297,0.46749964301013863
298,0.4675229488365475
299,0.4674964539007093
300,0.4674559977380365
301,0.4674298999577287
302,0.4674250403763782
303,0.4674132138857784
304,0.46747122427624704
305,0.46745237101932985
306,0.4674752235082128
307,0.46753246753246774
308,0.46747228534049456
309,0.4674399450926563
310,0.4674009714715744
311,0.4674440807419533
312,0.46745972401604263
313,0.4675159235668792
314,0.4675379939209729
315,0.46753972528952353
316,0.46753473387475697
317,0.4675297738525361
318,0.4675515240445544
319,0.4675930851063833
320,0.4676145025518662
321,0.46758953350072713
322,0.46757130623806104
323,0.4675991594431314
324,0.46762684124386283
325,0.4676543532175959
326,0.46765567050556345
327,0.4676699532952779
328,0.46766474810838804
329,0.46764667956157346
330,0.46768657196117536
331,0.4676621379133558
332,0.46765062935275725
333,0.46756911708497917
334,0.46758971101937147
335,0.46759118541033456
336,0.4676368457604649
337,0.4676696462293845
338,0.46763321408397684
339,0.4675969962453069
340,0.4676046671242281
341,0.4675251959686452
342,0.46748340673655503
343,0.4674666006927266
344,0.46748689485044737
345,0.467494773090641
346,0.4675393954258387
347,0.4675715333822453
348,0.4676034871669818
349,0.46756838905775094
350,0.4676122931442082
351,0.46761968085106403
352,0.4676451087939246
353,0.46770044476499595
354,0.46774348216961353
355,0.467768348075544
356,0.4678049943381609
357,0.46778200404136466
358,0.46783026136430994
359,0.4678605200945627
360,0.46783756704190493
361,0.46782649582696606
362,0.46775101107789696
363,0.46773439326630817
364,0.4677703293500437
365,0.46777118939658174
366,0.4678068293814134
367,0.4678307123034227
368,0.46781986968805855
369,0.4678148361127084
370,0.46779262487813267
371,0.4678277282086479
372,0.4678113056870686
373,0.4677892820571168
374,0.46781843971631193
375,0.46779085559076494
376,0.46777470511879893
377,0.4677924124732635
378,0.4677482737326671
379,0.4677883538633818
380,0.46779471714971793
381,0.4677620585941851
382,0.4677462363202044
383,0.4677526595744681
384,0.46779220779220776
385,0.46782603902546577
386,0.4678102149650888
387,0.4677835051546392
388,0.46781709785046216
389,0.46780141843971634
390,0.4677749360613811
391,0.46771602257924444
392,0.4676844783715013
393,0.4677070957986824
394,0.46770266630756807
395,0.46769288630990763
396,0.4676992336138057
397,0.4677215866566877
398,0.467743827654242
399,0.46778191489361703
400,0.46776675332944234
401,0.46777813062347834
402,0.4677683332453408
403,0.46775858436907514
404,0.4676805883898082
405,0.4676501414946022
406,0.467625071880391
407,0.46767834793491864
408,0.4676845445560006
409,0.4676855215360664
410,0.46770720091111456
411,0.4676926254906011
412,0.4676987275256298
413,0.4676739644362216
414,0.4676544475775442
415,0.4676708265139116
416,0.46763610388285115
417,0.46766262852489054
418,0.4677144162900523
419,0.4677051671732522
420,0.4676909081720321
421,0.46768680044368255
422,0.4677179216337206
423,0.46768867924528307
424,0.467674593241552
425,0.46772050744181404
426,0.4677363097314266
427,0.4676675283356533
428,0.46764866339334427
429,0.4676645225136072
430,0.46767537147652666
431,0.467686170212766
432,0.4676870915434131
433,0.4676880086282969
434,0.4677182685253118
435,0.4677581495217646
436,0.4677394225619553
437,0.46775478480520744
438,0.4677361508263461
439,0.46771760154738873
440,0.46766536401794756
441,0.4676807547896409
442,0.467705681763604
443,0.46773528847996926
444,0.4677456371025579
445,0.46777979200457964
446,0.46779475462896847
447,0.4677764057750759
448,0.46776287731602134
449,0.467739952718676
450,0.4677737415672028
451,0.46771794389003946
452,0.467732844864027
453,0.46771487487112184
454,0.46774842179097487
455,0.4676838372527061
456,0.46768005959309084
457,0.46763448852550393
458,0.46764474111157456
459,0.467664199814986
460,0.46769280472608105
461,0.467684443216358
462,0.46770828546482224
463,0.4677457813646367
464,0.4677465110958589
465,0.467738106109031
466,0.4677024010205475
467,0.4677441352973266
468,0.4677176427890939
469,0.46775011317338144
470,0.4677734110313049
471,0.46771096285611236
472,0.4677387431964372
473,0.4677304964539005
474,0.46778499440089566
475,0.467763275522975
476,0.46779517373656254
477,0.46777797560758455
478,0.4677919424332606
479,0.4678235815602835
480,0.46781970186225486
481,0.46784232365145206
482,0.4678031804766307
483,0.4677598030596094
484,0.4677911822768148
485,0.46780054285964423
486,0.4677923893573329
487,0.4678017091035923
488,0.4677761823956835
489,0.4677985236647848
490,0.46784244052519797
491,0.46786455630513724
492,0.4678391092313665
493,0.4678266861917475
494,0.4678444014614225
495,0.46785346602608074
496,0.4678624941136176
497,0.4678330342647182
498,0.4678207478787359
499,0.46780425531914865
