Key,Value
0,0.44999999999999996
1,0.43386075949367087
2,0.41007383966244726
3,0.4037092259006816
4,0.40046738072054533
5,0.392794547224927
6,0.38188899707887053
7,0.3800389483933788
8,0.3725346207941145
9,0.37153115871470305
10,0.3762171372930867
11,0.37756613112625775
12,0.3796812972811026
13,0.3814942968423982
14,0.38189467705290503
15,0.3849249939143136
16,0.38164198980468533
17,0.3819674348155362
18,0.37918567109106754
19,0.3796013875365142
20,0.3799775119395373
21,0.37824090466495536
22,0.38270924177638554
23,0.38290885670236946
24,0.38531402142161647
25,0.385398097520785
26,0.3851887915179055
27,0.3869998145314602
28,0.3883101657545133
29,0.3878664935626962
30,0.38503209054454474
31,0.3847185877150277
32,0.38456792855527044
33,0.38428651889188015
34,0.3823484953864702
35,0.3833310793753833
36,0.38254997938542257
37,0.3826802430858061
38,0.38487701711898414
39,0.38588009169100956
40,0.384495551016854
41,0.3833766093259765
42,0.3837631998067677
43,0.3848226667846921
44,0.3846043853005879
45,0.38303689866361856
46,0.383505545312036
47,0.38263609961592554
48,0.3818021414992482
49,0.3832800227198961
50,0.38296254399195573
51,0.38338755836017274
52,0.3839368497118676
53,0.3845624917354875
54,0.3840146351538756
55,0.38407687381184213
56,0.38391763041163435
57,0.3845004560767328
58,0.3842053400007701
59,0.38476394298387967
60,0.38447418338733963
61,0.38492621268754385
62,0.3856476973565581
63,0.38489538958536185
64,0.38455084513020243
65,0.385523073972441
66,0.3853660131668822
67,0.38491107738129327
68,0.383918970407688
69,0.38367853665322016
70,0.3825534511842231
71,0.38304189657037757
72,0.38212975683931116
73,0.38226861233190346
74,0.3821716975008114
75,0.3821397914211038
76,0.3822731066401952
77,0.3815915786582777
78,0.3817284582105924
79,0.3818619157740993
80,0.38246090134275784
81,0.382582171610421
82,0.383243832193428
83,0.3825994285250614
84,0.3828637092616988
85,0.38356341002241795
86,0.38337404447727447
87,0.38370502124457817
88,0.3840285603317178
89,0.38337268743914316
90,0.38286859197277895
91,0.38228430210405995
92,0.3829375674006135
93,0.3827201464708197
94,0.3829553374673294
95,0.3837839277020447
96,0.3842088356638793
97,0.3844216362299544
98,0.38399083335792195
99,0.38306231742940605
100,0.3829041618864905
101,0.38258157206407395
102,0.3829227365973096
103,0.3827263641300277
104,0.38312897018593217
105,0.3830522817879517
106,0.3830213897660366
107,0.3836943046990515
108,0.3833096977926265
109,0.3830068823581481
110,0.38354770300972824
111,0.3834713842328557
112,0.3832143841931564
113,0.3828508558396965
114,0.3827137928114812
115,0.38257909293892484
116,0.3824466956282924
117,0.3828529079266581
118,0.382786917103745
119,0.38303452612788047
120,0.38255490194500547
121,0.38239051750283326
122,0.3820602868881658
123,0.38200334909068057
124,0.38158023369036015
125,0.3810633722817266
126,0.3822490588749433
127,0.3819328330391917
128,0.3820140131186641
129,0.3823860572241778
130,0.38236591049302404
131,0.3823460690153726
132,0.3817554780329595
133,0.3819849147640569
134,0.3810306898914492
135,0.3807420241709146
136,0.38110434331445125
137,0.38106010894260745
138,0.38077746176962995
139,0.3806469084712754
140,0.38046097564344256
141,0.38086265891355914
142,0.3811204131798094
143,0.3808775897976846
144,0.38043330087633875
145,0.38094880020274496
146,0.38102673396525105
147,0.3812746717018868
148,0.3810945086686314
149,0.3809167478091528
150,0.3808251707216414
151,0.3813177432993388
152,0.3809765418663407
153,0.3812151456138797
154,0.3812556930615321
155,0.3812957206701121
156,0.3815277321243619
157,0.38159657599250607
158,0.38194816985418845
159,0.3817761836660175
160,0.38207806915154185
161,0.38237622765576346
162,0.3826707277734302
163,0.38280726779395347
164,0.3830629813224749
165,0.38296675015544157
166,0.382795873685929
167,0.38285307124310286
